gameId,gameDuraton,blueWins,blueFirstBlood,blueFirstTower,blueFirstBaron,blueFirstDragon,blueFirstInhibitor,blueDragonKills,blueBaronKills,blueTowerKills,blueInhibitorKills,blueWardPlaced,blueWardkills,blueKills,blueDeath,blueAssist,blueChampionDamageDealt,blueTotalGold,blueTotalMinionKills,blueTotalLevel,blueAvgLevel,blueJungleMinionKills,blueKillingSpree,blueTotalHeal,blueObjectDamageDealt,redWins,redFirstBlood,redFirstTower,redFirstBaron,redFirstDragon,redFirstInhibitor,redDragonKills,redBaronKills,redTowerKills,redInhibitorKills,redWardPlaced,redWardkills,redKills,redDeath,redAssist,redChampionDamageDealt,redTotalGold,redTotalMinionKills,redTotalLevel,redAvgLevel,redJungleMinionKills,redKillingSpree,redTotalHeal,redObjectDamageDealt
4002537178,2386,0,1,1,0,0,0,3,0,7,1,75,39,32,29,70,113335,73231,904,84,16.8,241,8,80443,57481,1,0,0,1,1,1,3,3,5,1,94,24,29,32,71,112997,75198,864,89,17.8,241,6,41400,94962
4196451452,1313,1,1,1,0,1,0,3,0,2,0,51,33,19,6,34,41743,39921,527,62,12.4,112,3,20474,48169,0,0,0,0,0,0,0,0,2,0,57,19,6,19,7,37122,34634,555,58,11.6,145,1,12013,23086
4223915520,1868,1,1,1,1,0,1,1,1,8,1,95,50,32,21,64,80313,62214,642,80,16.0,183,6,27334,76250,0,0,0,0,1,0,4,0,2,0,108,39,21,32,30,83360,54305,661,73,14.6,213,6,29190,54408
4181146252,1438,1,0,0,0,0,0,0,0,4,1,0,0,57,50,122,168828,75691,316,90,18.0,0,14,51995,15191,0,1,1,0,0,1,0,0,2,3,0,0,49,57,100,151168,72102,284,90,18.0,0,15,52297,6056
4130039430,1421,1,0,0,0,0,0,1,0,2,0,67,19,26,22,45,61175,44932,497,63,12.6,142,6,16961,23201,0,1,1,0,1,0,2,0,2,0,55,25,22,26,31,52539,43138,517,60,12.0,154,4,12241,26013
4203328273,1925,0,1,1,0,0,0,0,0,1,0,82,50,26,34,47,84252,56176,686,74,14.8,138,7,27798,18884,1,0,0,1,1,1,4,1,9,1,106,39,34,26,45,106666,65469,733,82,16.4,238,12,29981,74218
4196989083,999,0,0,0,0,0,0,0,0,1,0,24,4,12,20,10,30007,27588,320,49,9.8,77,1,8580,8471,1,1,1,0,1,0,1,0,3,0,31,7,20,12,26,44269,32037,333,52,10.4,61,5,9589,27831
4073335249,1608,0,0,0,0,1,0,2,0,0,0,48,14,12,26,12,49753,40670,590,62,12.4,117,1,18810,20122,1,1,1,1,0,1,1,1,8,1,67,15,25,12,44,61049,51219,605,69,13.8,129,6,19867,66853
4155085482,1088,1,0,1,0,0,1,4,0,11,4,47,1,76,49,75,139767,84501,329,84,16.8,146,14,30927,97968,0,1,0,1,1,0,1,1,0,0,24,4,48,76,85,117689,75085,376,81,16.2,26,9,17835,47561
4042869236,1685,1,0,0,1,0,1,2,1,7,1,63,28,37,31,57,88391,57812,498,72,14.4,153,8,32309,69390,0,1,1,0,1,0,2,0,2,0,69,21,31,37,47,93928,53464,597,66,13.2,193,7,23577,33178
4100435646,940,1,1,1,0,1,1,1,0,8,1,29,5,12,1,11,26865,32472,378,47,9.4,71,3,10663,37904,0,0,0,0,0,0,0,0,0,0,17,4,1,12,0,13200,18600,260,37,7.4,48,0,3403,2882
4242529940,1565,0,1,0,0,0,0,0,0,1,0,47,14,17,28,25,59532,44868,577,64,12.8,116,5,23253,15885,1,0,1,0,1,1,4,0,11,2,54,17,28,17,40,83725,53733,581,67,13.4,171,6,33448,65669
4170726159,1636,1,1,1,1,1,0,4,1,5,0,71,22,24,10,38,58610,50353,633,67,13.4,170,6,29262,82494,0,0,0,0,0,0,0,0,2,0,60,22,10,24,13,54716,40252,524,60,12.0,131,2,23871,24811
4185658961,1211,1,1,1,0,0,0,1,0,3,0,37,11,26,12,29,41588,41243,428,59,11.8,127,4,20406,41802,0,0,0,0,1,0,2,0,1,0,37,7,12,26,14,45558,33020,428,52,10.4,100,4,9667,16055
4186497240,1445,0,0,0,0,0,0,1,0,2,0,43,23,21,37,27,65798,46587,471,60,12.0,141,7,22136,27504,1,1,1,1,1,1,2,1,7,1,56,15,37,21,63,74522,52871,507,69,13.8,122,9,30619,55036
4207023536,1914,0,0,0,1,1,0,2,1,4,0,57,20,26,38,32,112296,56908,641,75,15.0,127,6,21733,35691,1,1,1,0,0,1,2,1,11,3,62,15,38,26,42,119443,64863,659,82,16.4,203,6,75932,101240
4247014592,1496,0,1,1,0,0,0,0,0,3,0,49,21,22,40,32,74670,46624,540,62,12.4,97,3,17156,24680,1,0,0,1,1,1,4,1,10,2,65,18,40,22,64,87456,57650,515,72,14.4,178,9,32249,74229
4218294591,1922,0,0,1,1,0,0,3,1,7,0,77,37,24,34,36,87193,60879,677,77,15.4,232,5,28978,69989,1,1,0,0,1,1,2,1,10,1,79,40,34,24,56,100583,67827,712,81,16.2,214,6,38147,72395
4142463506,2032,0,1,0,1,0,0,1,1,3,0,98,30,25,38,43,87320,59354,723,76,15.2,195,6,40812,38849,1,0,1,0,1,1,4,0,9,1,92,43,37,25,60,114190,66592,732,80,16.0,251,10,43377,89915
4206523241,1116,0,1,0,0,0,0,0,0,0,0,36,12,6,26,5,27224,28514,452,50,10.0,77,0,12519,8639,1,0,1,0,1,1,2,0,10,2,37,16,26,6,31,50975,44197,454,60,12.0,156,5,16055,46509
4219413983,915,1,1,1,0,1,0,2,0,2,0,27,7,18,6,13,28177,29329,305,51,10.2,78,6,14182,20922,0,0,0,0,0,0,0,0,0,0,23,8,6,18,8,26014,21036,246,43,8.6,64,0,9414,636
4174587325,1711,1,0,0,1,1,1,3,1,8,1,96,30,38,19,67,100438,59411,670,75,15.0,181,11,27854,63791,0,1,1,0,0,0,1,0,2,0,69,25,19,38,30,70561,49077,596,65,13.0,154,5,41143,30265
4207666881,1225,1,1,1,0,0,1,1,0,7,1,46,16,24,11,30,46784,46073,550,65,13.0,170,5,10279,52305,0,0,0,0,1,0,2,0,0,0,44,14,11,24,11,33383,33153,471,56,11.2,105,2,15008,15241
4157453734,2047,1,0,1,0,1,0,4,0,6,0,93,43,28,23,38,113998,65489,828,80,16.0,269,8,35843,86769,0,1,0,1,0,0,1,1,3,0,109,43,23,29,37,79468,65508,859,78,15.6,186,6,34816,40596
4183573615,993,0,0,0,0,0,0,0,0,0,0,23,5,5,19,3,24222,24172,355,44,8.8,67,0,11171,10952,1,1,1,0,1,0,1,0,2,0,28,3,19,5,22,31219,31471,404,51,10.2,67,3,10160,15311
4236493715,1648,1,1,1,1,0,1,2,1,7,1,56,31,31,21,56,93145,54842,532,71,14.2,199,5,58215,84854,0,0,0,0,1,0,2,0,1,0,67,25,21,32,28,77788,44978,559,62,12.4,136,5,27234,21968
4175966985,1439,0,1,0,1,0,0,1,1,1,0,52,11,28,36,61,87610,47445,462,66,13.2,110,7,21483,33503,1,0,1,0,1,1,2,0,8,1,45,21,36,28,50,80335,54288,530,68,13.6,151,8,40145,45279
4015304821,1382,1,0,0,0,0,1,0,0,4,2,0,0,64,65,167,175812,76994,269,90,18.0,0,15,61194,10198,0,1,1,0,0,0,0,0,2,2,0,0,65,64,143,186195,74248,292,90,18.0,0,19,31030,5303
4081630732,1252,0,1,0,0,1,0,1,0,1,0,53,19,9,19,10,37615,32709,461,53,10.6,109,2,15279,12559,1,0,1,0,0,1,1,0,9,3,59,25,19,9,22,44215,44510,563,62,12.4,117,4,14186,46050
4082121411,1249,0,1,0,0,0,0,0,0,1,0,0,0,44,47,102,125828,64634,265,90,18.0,0,10,44583,3440,1,0,1,0,0,1,0,0,4,3,0,0,47,44,113,143058,64546,216,89,17.8,0,11,34693,21042
4162744652,926,0,0,0,0,0,0,0,0,0,0,32,5,9,25,10,26061,25171,246,42,8.4,57,0,7094,4514,1,1,1,0,1,0,1,0,1,0,28,10,25,9,28,39682,31756,330,50,10.0,83,6,10355,15204
4242075107,1523,0,1,0,0,1,0,2,0,4,0,55,29,30,31,51,78415,48978,436,62,12.4,118,6,39871,53970,1,0,1,1,0,0,2,1,5,0,67,18,31,30,53,92851,53598,518,67,13.4,172,8,33748,42469
4247893415,945,1,1,1,0,0,0,1,0,1,0,28,5,20,11,34,31903,29756,284,48,9.6,75,4,12923,20024,0,0,0,0,1,0,1,0,0,0,28,5,11,20,11,28908,26226,335,46,9.2,119,2,11261,10746
4227583420,1492,0,1,1,0,0,0,1,0,3,0,33,19,25,29,29,74034,49270,525,63,12.6,125,5,29987,25379,1,0,0,1,1,0,2,1,6,0,46,8,29,25,53,61786,49807,496,67,13.4,108,4,42960,38584
4202811243,1642,0,0,0,0,0,0,0,0,0,0,73,29,9,18,16,56195,41981,642,63,12.6,127,1,16440,17917,1,1,1,0,1,1,4,0,8,1,69,34,18,9,34,50839,51804,692,67,13.4,187,4,42335,68412
4146119747,1498,0,1,1,0,0,0,1,0,1,0,39,13,21,38,30,54519,43473,432,60,12.0,104,6,10673,20505,1,0,0,0,1,1,2,0,10,2,52,13,38,21,62,77650,51533,511,64,12.8,157,8,16586,55047
4080841258,1234,1,1,1,0,0,0,0,0,3,0,53,21,22,15,28,44819,41465,490,57,11.4,128,8,10311,15882,0,0,0,0,1,0,2,0,2,0,52,17,15,22,12,33815,37180,511,55,11.0,118,5,14817,19904
4203766600,1408,0,0,0,0,1,0,1,0,0,0,65,21,7,23,9,34310,33856,490,56,11.2,101,1,13744,12351,1,1,1,1,0,1,2,1,9,1,74,25,23,7,35,54008,48286,514,67,13.4,154,7,16987,68329
4247048408,1846,1,0,0,0,1,1,4,0,6,1,88,44,27,27,51,79000,55229,644,72,14.4,159,7,40711,62878,0,1,1,0,0,0,0,0,5,0,97,31,27,27,46,91380,55914,640,68,13.6,159,6,22295,31315
4181965333,672,1,1,1,0,0,1,0,0,6,1,16,4,7,1,7,11535,23039,296,37,7.4,52,3,5285,26440,0,0,0,0,0,0,0,0,0,0,14,3,1,7,1,8002,13222,130,29,5.8,40,0,4312,2654
4058646250,944,1,1,1,0,1,0,2,0,3,0,21,2,17,10,11,29158,30433,352,48,9.6,83,4,9951,21426,0,0,0,0,0,0,0,0,0,0,27,2,10,17,11,29481,24202,264,43,8.6,80,4,10002,4452
4159460918,1792,0,0,1,0,0,0,1,0,5,0,68,33,25,35,23,79599,56422,647,70,14.0,187,5,21621,45470,1,1,0,1,1,1,4,2,7,1,75,21,35,25,52,89476,63036,620,78,15.6,205,8,41321,83030
4204007668,1150,0,1,0,0,0,0,0,0,1,0,44,13,6,19,8,28934,29091,446,49,9.8,73,1,10298,8710,1,0,1,0,1,1,3,0,7,1,43,20,19,7,25,40718,38808,483,56,11.2,100,4,23780,52157
4170007309,1441,0,1,0,0,0,0,0,0,0,0,60,19,7,21,8,44386,34770,533,57,11.4,80,1,15699,3076,1,0,1,1,1,1,3,1,10,2,52,37,21,7,30,62610,47760,557,66,13.2,142,4,27516,72864
4189027743,980,1,1,1,0,1,0,2,0,5,0,24,8,24,7,25,39799,34995,383,52,10.4,114,4,13712,34441,0,0,0,0,0,0,0,0,1,0,29,10,7,24,9,27481,24066,315,43,8.6,69,1,8884,4263
4211619530,1271,0,0,0,0,0,0,0,0,0,0,55,14,6,22,7,38673,31964,485,53,10.6,88,1,15403,8743,1,1,1,1,1,1,3,1,5,1,47,27,22,6,38,44133,42462,470,63,12.6,149,4,24987,54655
4070141614,819,0,0,0,0,0,0,0,0,0,0,24,3,4,11,5,14378,18264,217,35,7.0,57,0,3598,2661,1,1,1,0,1,1,1,0,7,1,31,7,11,4,14,18558,28390,333,43,8.6,77,2,9304,32148
4230241088,1611,0,0,0,1,1,0,1,1,3,0,68,19,25,34,40,61785,50092,535,69,13.8,143,6,27323,22535,1,1,1,0,0,1,2,0,8,1,50,29,34,25,56,79896,56047,590,71,14.2,175,8,16922,61444
4226372476,1515,1,0,1,0,1,1,4,0,6,1,67,23,22,14,28,64607,49640,601,66,13.2,196,5,19390,65511,0,1,0,0,0,0,0,0,0,0,59,19,14,22,27,53573,40285,566,64,12.8,99,3,19503,8974
4118873560,1166,0,1,0,0,0,0,0,0,0,0,31,7,12,27,19,36632,28402,310,49,9.8,58,3,12568,649,1,0,1,0,1,1,2,0,9,2,29,9,27,12,34,54920,40884,410,55,11.0,137,5,14663,53006
4254341315,655,1,1,1,0,0,0,0,0,3,0,18,0,32,7,34,43771,38637,230,59,11.8,17,5,8381,8180,0,0,0,0,0,0,0,0,0,0,9,0,7,32,7,24239,22583,83,49,9.8,0,1,4602,1944
4206442121,1481,0,1,0,0,0,0,1,0,0,0,41,25,23,34,45,81356,42610,387,61,12.2,131,6,27423,16796,1,0,1,1,1,1,2,1,8,1,50,16,34,23,56,91590,54600,504,71,14.2,160,9,35649,76459
4223867440,1057,0,0,0,0,0,0,0,0,2,0,0,0,40,44,73,104269,55602,202,80,16.0,0,9,21788,5820,1,1,1,0,0,1,0,0,4,2,0,0,44,40,81,92794,57223,190,84,16.8,0,13,18601,8789
4198648543,1108,1,1,1,0,1,1,2,0,7,1,33,13,17,7,18,32775,38470,488,56,11.2,113,4,8876,51109,0,0,0,0,0,0,0,0,1,0,42,4,7,17,4,18982,28133,430,50,10.0,96,1,3925,8562
4151012030,1335,1,1,1,1,1,0,2,1,5,0,67,13,14,8,11,36204,41001,488,63,12.6,164,3,17194,62647,0,0,0,0,0,0,1,0,1,0,35,19,8,14,11,30772,33496,484,57,11.4,112,1,13416,14643
4213518447,1369,0,1,0,0,0,0,0,0,1,0,0,0,50,46,141,123339,68550,269,90,18.0,0,13,48494,2230,1,0,1,0,0,1,0,0,4,3,0,0,45,50,104,148028,70844,298,90,18.0,0,13,21116,7892
4214816062,1928,0,1,1,0,0,1,2,0,6,1,74,29,24,35,33,76369,57544,699,75,15.0,149,5,19021,57910,1,0,0,1,1,0,2,2,8,2,83,32,34,24,61,86626,68040,745,84,16.8,229,6,35273,66050
4200881994,1720,1,1,1,1,0,1,1,1,10,3,68,35,26,17,41,78080,60259,727,78,15.6,179,4,57729,67090,0,0,0,0,1,0,3,0,1,0,85,30,17,26,21,78170,47896,641,70,14.0,181,2,29814,35710
3979366025,1724,1,0,1,1,1,1,3,1,8,1,71,31,30,11,36,83859,57683,723,76,15.2,177,5,39352,63759,0,1,0,0,0,0,0,0,2,0,67,25,11,30,14,54747,47191,663,68,13.6,164,2,27194,17205
4169745296,1523,1,0,0,0,0,0,0,0,4,1,0,0,57,69,124,244753,80224,332,90,18.0,0,16,66328,10766,0,1,1,0,0,1,0,0,4,2,0,0,68,57,134,190247,81812,323,90,18.0,0,16,67232,22049
4201343369,1849,1,1,1,1,0,1,2,1,7,2,67,22,44,26,88,112329,63186,527,79,15.8,211,8,51429,78989,0,0,0,0,1,0,2,1,4,0,71,25,26,44,47,100119,57985,646,75,15.0,150,8,27233,34375
3888150442,2179,1,1,1,0,0,1,2,0,9,1,116,48,40,30,72,118160,76411,848,85,17.0,192,10,38336,55240,0,0,0,1,1,0,3,2,5,0,114,41,30,40,54,106837,72408,737,83,16.6,250,7,47133,78462
4058055086,1369,0,1,1,0,0,0,0,0,6,0,38,10,19,40,17,45514,42308,478,57,11.4,120,6,9403,30543,1,0,0,1,1,1,2,1,7,1,54,10,40,19,62,63492,52170,437,67,13.4,123,9,25272,65425
4171462583,1603,0,1,1,0,1,0,2,0,2,0,62,23,19,27,35,59327,46571,603,64,12.8,125,4,15445,20144,1,0,0,1,0,0,1,1,4,0,65,24,27,19,40,77848,53682,675,71,14.2,193,7,28378,54454
4241936052,1829,1,0,0,1,0,1,2,1,5,1,109,32,31,31,80,92305,59485,632,78,15.6,170,8,41965,46495,0,1,1,0,1,0,2,0,4,0,81,53,31,31,61,97955,57836,683,73,14.6,180,6,23799,49002
4201185747,1240,1,1,1,0,1,0,3,0,6,0,32,12,23,9,29,50482,41301,461,56,11.2,125,5,19416,42093,0,0,0,0,0,0,0,0,0,0,45,11,9,23,18,44213,30726,389,52,10.4,83,1,13216,6069
4189425364,1582,1,1,1,1,1,1,2,1,7,1,72,20,28,13,52,67792,51837,556,70,14.0,141,6,29997,60104,0,0,0,0,0,0,2,0,2,0,52,20,13,28,32,54384,43134,503,62,12.4,152,2,10349,30350
4126949058,1749,0,1,0,0,0,0,2,0,3,0,85,21,24,34,71,91043,51263,541,69,13.8,170,7,63145,30349,1,0,1,0,1,1,2,0,8,1,71,27,34,24,79,102608,57652,617,72,14.4,187,8,38107,53351
4181795814,981,1,0,1,0,1,1,2,0,8,1,36,8,15,6,21,33129,34128,396,51,10.2,100,3,9521,61581,0,1,0,0,0,0,0,0,0,0,23,9,5,15,9,19891,21908,276,41,8.2,64,1,8134,1880
4226314007,2147,0,1,0,0,0,1,1,0,6,1,74,25,31,39,57,113267,63847,688,74,14.8,204,8,59956,36129,1,0,1,1,1,0,4,2,8,1,84,37,39,31,73,137322,70161,630,80,16.0,202,10,50984,101407
4149859439,1000,0,0,0,0,0,0,0,0,0,0,19,1,8,21,10,22417,24294,275,41,8.2,56,2,6612,3601,1,1,1,0,1,1,2,0,10,1,28,7,21,8,35,41036,34967,342,48,9.6,88,6,10393,46248
4190018180,1238,1,1,1,0,1,1,2,0,11,3,53,17,24,8,35,42796,46591,518,59,11.8,134,7,14016,51969,0,0,0,0,0,0,0,0,0,0,46,15,8,24,12,36266,29796,421,51,10.2,74,1,8716,7167
4173354931,1841,0,1,1,0,1,0,3,0,5,0,61,23,27,26,44,78376,54177,633,71,14.2,168,7,25349,51230,1,0,0,0,0,1,1,0,6,1,50,16,26,27,50,91044,54437,576,73,14.6,172,4,28904,39121
4169727194,1870,0,1,0,0,1,0,1,0,0,0,72,26,21,35,41,78639,52108,647,71,14.2,114,5,30348,17129,1,0,1,1,0,1,3,2,10,1,69,37,35,21,52,95291,67009,722,80,16.0,257,8,37329,101213
4247548137,1213,0,0,0,0,0,0,0,0,2,0,44,14,11,27,12,43539,34727,445,54,10.8,144,3,13292,16980,1,1,1,0,1,0,3,0,4,0,33,19,27,11,43,43460,42239,419,61,12.2,112,9,25502,46579
3824255805,965,1,1,1,0,1,1,1,0,6,1,21,9,23,5,26,38908,34155,414,51,10.2,51,6,10191,36241,0,0,0,0,0,0,0,0,0,0,24,3,4,23,4,20159,23660,319,44,8.8,100,0,11630,7111
4212690389,1546,0,1,1,0,1,0,1,0,3,0,91,37,12,14,18,48485,42103,623,65,13.0,118,2,15387,24354,1,0,0,1,0,0,3,1,4,0,77,37,14,12,25,47708,49711,692,72,14.4,244,3,21226,53392
4162343925,1086,0,0,0,0,1,0,1,0,1,0,37,5,45,60,60,89577,66489,259,76,15.2,48,12,9591,24725,1,1,1,0,0,1,2,0,10,2,47,1,60,45,54,123199,79096,379,80,16.0,48,13,16391,39793
4236380634,1539,0,0,1,0,1,0,1,0,2,0,66,35,16,26,26,57833,46354,684,64,12.8,175,3,16301,16834,1,1,0,1,0,1,2,1,8,1,71,30,26,16,58,64005,53716,625,72,14.4,172,6,54670,61806
4129651688,1644,1,0,0,0,0,1,3,0,7,1,67,22,24,8,44,41285,49526,552,67,13.4,174,5,29407,52138,0,1,1,0,1,0,1,0,4,0,66,12,8,24,10,41197,43526,632,60,12.0,152,1,8226,32309
4217381352,1813,1,1,1,1,1,1,4,1,7,2,95,39,23,11,43,64666,57896,676,73,14.6,212,6,32064,91694,0,0,0,0,0,0,0,0,1,0,91,34,11,23,20,51779,46531,678,66,13.2,141,2,35031,24755
4147888705,2047,0,1,0,1,0,0,2,1,5,0,91,26,32,35,64,95558,66151,739,82,16.4,190,9,24863,57219,1,0,1,0,1,1,4,0,8,2,78,37,35,32,55,121108,69386,771,82,16.4,239,10,39307,75642
4177574534,1353,0,0,0,0,0,0,0,0,2,1,0,0,49,72,107,164902,70349,262,90,18.0,0,11,37574,4255,1,1,1,0,0,1,0,0,4,2,0,0,72,50,158,165564,75355,267,90,18.0,0,19,33644,7264
4252833993,1127,0,1,1,0,0,1,0,0,2,1,0,0,47,49,113,132127,61085,245,86,17.2,0,10,22181,4347,1,0,0,0,0,0,0,0,4,1,0,0,49,47,105,130956,63823,229,87,17.4,0,12,30830,9116
4254597315,1764,1,1,1,1,0,1,1,2,11,2,77,34,28,16,58,80880,61205,670,75,15.0,181,6,22537,91384,0,0,0,0,1,0,3,0,2,0,76,29,15,28,20,57146,51083,738,68,13.6,165,2,25618,33405
4232091945,712,0,0,0,0,0,0,0,0,0,0,12,1,4,10,3,8836,12853,119,23,4.6,4,0,2853,0,1,1,1,0,1,1,1,0,7,1,15,2,10,4,6,13912,25292,280,41,8.2,84,2,6284,31837
4229564100,626,1,1,1,0,1,1,1,0,8,1,9,1,8,3,5,10634,24144,287,36,7.2,60,2,3965,32413,0,0,0,0,0,0,0,0,0,0,5,0,1,8,0,3604,9009,48,14,2.8,0,0,523,0
4212742711,958,0,0,0,0,0,0,0,0,0,0,16,2,4,15,4,24197,22917,313,42,8.4,80,0,11540,6128,1,1,1,0,1,1,2,0,8,1,31,7,15,4,22,41539,34982,379,50,10.0,82,3,17164,43476
4255989447,3281,0,0,1,0,0,0,4,0,6,0,163,26,32,40,49,226933,96438,1245,90,18.0,335,9,74882,77490,1,1,0,1,1,1,4,4,11,4,103,57,40,32,87,153872,103705,1031,90,18.0,390,9,124033,137974
4161391070,1277,0,0,0,0,0,0,0,0,1,0,0,0,22,47,41,81716,59075,229,83,16.6,0,4,20634,3501,1,1,1,0,0,1,0,0,4,2,0,0,47,22,128,124711,66274,280,90,18.0,0,16,34222,5988
4198550401,1294,1,0,1,0,1,1,3,0,5,2,41,23,35,20,59,70789,52920,438,62,12.4,152,8,21320,47838,0,1,0,0,0,0,0,0,0,0,49,13,20,35,44,58878,37761,445,58,11.6,96,5,14527,5359
4099677424,1525,0,0,1,0,1,0,1,0,1,0,47,13,13,28,10,35285,40250,564,61,12.2,123,3,14531,18578,1,1,0,1,0,1,3,1,8,1,60,19,28,13,53,62437,53063,574,70,14.0,176,6,26315,61129
4255935386,888,1,1,1,0,0,1,0,0,4,2,0,0,36,26,99,72754,50393,179,74,14.8,0,8,14317,7218,0,0,0,0,0,0,0,0,2,0,0,0,26,38,53,57722,45093,163,69,13.8,0,7,14097,5307
4257026307,796,0,1,0,0,0,0,0,0,0,0,12,3,6,13,2,15163,17701,207,35,7.0,56,1,4151,1089,1,0,1,0,1,1,1,0,5,1,16,4,13,7,20,19974,26860,294,41,8.2,50,2,8006,28474
4096876060,1149,0,1,0,0,0,0,1,0,0,0,43,6,55,61,45,126494,70532,352,84,16.8,46,14,15189,12598,1,0,1,1,1,1,4,1,11,3,52,1,61,55,70,154300,86781,463,94,18.8,66,15,50157,106204
4248004437,1285,1,1,1,0,1,0,3,0,4,0,61,22,25,14,27,45662,43547,506,60,12.0,148,6,17706,44921,0,0,0,0,0,0,0,0,0,0,56,21,14,25,21,36886,35475,490,55,11.0,98,3,12976,6069
3995127450,654,1,1,1,0,0,1,0,0,7,1,12,0,5,1,7,6600,22367,285,37,7.4,56,1,2792,27106,0,0,0,0,0,0,0,0,0,0,14,0,1,5,0,3844,11180,118,21,4.2,14,0,1414,0
4253148702,1844,0,0,0,0,1,0,2,0,4,0,61,13,26,40,38,86278,55652,645,71,14.2,146,6,44692,31389,1,1,1,1,0,1,2,1,7,1,63,16,40,26,58,108801,65910,655,77,15.4,229,9,41269,78096
4197794572,2799,0,1,1,0,0,0,1,0,5,0,137,56,31,37,54,174495,90531,1268,90,18.0,284,6,37630,66542,1,0,0,1,1,1,6,4,11,7,132,62,37,31,56,127680,92715,974,90,18.0,289,8,66696,153355
4252564189,878,1,1,1,0,1,1,1,0,11,2,16,0,53,18,72,116092,61532,256,74,14.8,108,11,40940,40821,0,0,0,0,0,0,0,0,0,0,7,0,18,53,36,52155,36465,136,61,12.2,5,4,6953,2591
4169722324,1267,1,0,1,0,0,1,2,0,9,2,44,10,36,21,29,70883,47175,409,61,12.2,124,7,28642,53940,0,1,0,0,1,0,1,0,2,0,25,1,21,36,24,45981,36128,386,55,11.0,69,4,14143,22897
4211648522,1104,1,1,1,0,1,0,2,0,5,0,38,12,20,7,19,33536,37822,466,59,11.8,121,5,14990,47095,0,0,0,0,0,0,1,0,0,0,32,8,7,20,6,22374,28870,444,52,10.4,94,1,8942,13872
4074811194,1465,1,1,1,0,1,0,4,0,5,0,88,45,24,11,38,47326,49635,608,66,13.2,205,4,19527,59257,0,0,0,0,0,0,0,0,2,0,94,40,11,24,17,44467,40419,631,59,11.8,107,1,11028,16759
4251516516,1756,1,0,1,0,0,1,1,0,9,1,83,29,27,22,40,72445,58118,684,74,14.8,177,7,23180,60191,0,1,0,0,1,0,3,0,2,0,69,29,22,27,30,60860,49896,662,69,13.8,152,5,30299,27181
4246225240,969,0,0,0,0,0,0,0,0,0,0,24,10,4,22,5,24422,24197,386,45,9.0,76,1,8783,12566,1,1,1,0,1,0,1,0,4,0,31,12,22,4,26,36467,34536,428,54,10.8,72,6,11932,21350
4131137643,1257,0,0,0,0,0,0,0,0,0,0,19,0,22,48,31,54225,34460,293,52,10.4,6,5,8869,4303,1,1,1,0,1,0,1,0,5,0,23,3,48,22,43,72770,44602,411,59,11.8,24,9,13325,24112
4218432461,1413,1,0,1,0,0,1,1,0,8,2,46,31,23,8,28,71890,47639,500,66,13.2,221,7,23717,54345,0,1,0,0,1,0,1,0,0,0,55,14,8,23,17,39109,32063,427,57,11.4,56,1,13600,8069
4136414693,1896,1,0,1,1,0,1,2,1,8,1,67,37,26,26,54,91676,61230,689,77,15.4,205,6,56138,73638,0,1,0,0,1,0,3,0,5,0,94,32,26,26,35,88875,60021,673,73,14.6,210,6,37377,54250
4199653523,1127,0,1,0,0,0,0,1,0,0,0,49,12,9,20,11,34333,28847,373,49,9.8,85,2,12644,11400,1,0,1,0,1,0,2,0,3,0,46,14,20,9,31,49677,36204,367,55,11.0,119,4,22793,27324
4190374109,1082,1,0,0,0,0,1,0,0,4,1,0,0,42,23,102,87968,57336,210,84,16.8,0,9,33663,10019,0,1,1,0,0,0,0,0,1,0,0,0,20,42,36,69401,50420,213,73,14.6,0,2,12540,3421
4215922998,2118,0,0,1,0,0,0,1,0,4,0,86,39,21,41,35,102737,61400,746,77,15.4,183,6,42236,38316,1,1,0,1,1,0,4,2,5,0,94,36,41,21,78,126342,70680,727,87,17.4,214,11,46431,86293
4159551491,1559,1,1,1,1,1,1,3,1,9,2,57,25,25,21,37,62515,53489,596,71,14.2,216,6,21117,68699,0,0,0,0,0,0,1,0,3,0,74,26,21,25,21,58455,46946,636,63,12.6,137,4,16539,37643
4227013206,1657,0,0,0,0,1,1,2,0,4,1,71,27,23,32,53,72174,49567,541,65,13.0,165,6,24713,58334,1,1,1,1,0,0,2,1,9,2,71,27,32,23,69,82314,57823,594,72,14.4,160,6,31323,49509
3996185089,1369,0,0,0,0,0,0,0,0,0,0,49,13,13,27,22,47294,36647,466,58,11.6,102,5,10065,19441,1,1,1,1,1,0,3,1,3,0,41,15,27,13,42,56930,47137,520,67,13.4,169,7,22607,55082
4185130839,1551,0,0,0,0,0,0,0,0,1,0,56,14,13,32,23,45851,41670,568,62,12.4,125,4,12303,10329,1,1,1,1,1,1,4,1,6,2,47,13,32,13,60,71600,50290,523,69,13.8,179,6,19272,73086
4221086210,1657,0,1,0,0,1,0,3,0,4,0,66,30,26,23,32,64600,51375,558,68,13.6,173,7,28567,41677,1,0,1,1,0,1,1,1,8,1,75,25,23,26,48,74386,53485,565,73,14.6,157,4,19180,53808
4194933389,1112,1,1,1,0,0,1,1,0,7,1,44,13,23,7,33,43084,39962,447,58,11.6,103,4,13954,30069,0,0,0,0,1,0,1,0,1,0,36,15,7,23,11,30121,27942,398,49,9.8,80,2,11279,13147
